product_id,current_price,competitor_price,inventory_level,demand_score,historical_sales,seasonal_index,category,recommended_price,predicted_demand,expected_profit
1,495.6535910037997,354.51458123528437,196,104,344,1.391479597548071,Industrial,622.5549961943946,436.830771619904,44.26877692355371
16,50.10688560914806,159.20426105292006,69,26,892,1.1334256465448331,Office Supplies,195.44239681495992,404.9724729234138,82.05362782180183
12,133.4628093095251,472.6939576847227,85,94,44,1.2688281158527734,Electronics,713.3263693119485,320.8984099198327,86.90305440316453
5,222.78375046387657,261.45842622009025,199,65,645,1.0816611355057275,Industrial,323.3364051608256,297.2057124946991,51.76892461362473
5,469.6654592413638,116.18461189849349,19,143,20,1.008604800035629,Furniture,202.00457079350045,525.2351469734828,-62.75167446831493
9,81.51336758636197,380.41489682523576,104,95,633,1.237834642297263,Industrial,592.0266423814995,362.517950417938,90.36202879638573
9,54.268445132824134,154.12567885858027,36,111,69,0.908400301855175,Furniture,192.44234776814807,425.3370955164102,80.26010800972756
3,73.70772618975286,94.26906767084637,100,63,863,1.061099884896804,Industrial,133.60352053876,528.0334577186055,61.381700029484975
19,89.84453477612817,480.3033887441575,132,124,872,0.9463259261701457,Office Supplies,585.8476684622495,341.6702833609187,89.26492709130885
16,66.91854794281738,277.381943566662,150,148,47,1.2870564768585218,Office Supplies,468.38100279335356,485.9218729664594,89.99895741274568
16,265.90159708542717,423.3882749113671,117,97,490,1.4609461868422753,Electronics,767.8800028105646,431.2145351159969,75.76038999862881
3,311.34074325229744,191.7467177022093,87,58,550,1.4968576776111064,Furniture,320.38346513271,433.0214577000117,31.975727840282524
20,172.25913698105182,442.4199181334215,47,124,286,1.1151937673091135,Electronics,546.9945005657097,308.19423140121063,77.95564749517057
1,229.22932278903602,101.52764314587282,120,72,9,0.9767712727455111,Office Supplies,134.48688466950028,477.83879991602794,-19.313140717516657
20,91.26470080014356,224.76655376640062,167,113,541,1.1099805592690268,Furniture,318.15614178921214,339.20084242225596,79.92014543524783
11,201.36670872278992,538.9212180766319,82,92,755,1.3930885869739067,Electronics,795.7376524289983,337.0996431374157,82.28603413754759
17,285.1336362355354,445.9648067658431,62,112,273,0.9442039749864279,Electronics,507.25360838122805,289.39474232819384,60.65211916346398
8,379.5223132330903,296.11424480891753,37,26,955,1.4664669561570465,Electronics,493.4390107288404,243.62480632462325,46.16039399261149
4,51.50586291934065,216.58762313875198,18,15,599,1.0393060381587058,Electronics,244.21581630173353,222.46988959421165,85.23678581120525
6,260.28984494194367,485.42852851135063,166,37,755,1.4900625616152134,Electronics,756.5588089382255,216.83456778653814,75.91688982974517
8,183.65129440469698,320.1481183376804,193,47,380,1.3870262212737736,Furniture,483.10951663736444,289.5149901083047,73.3899040163629
20,433.7698197613556,428.0046340239011,136,128,328,1.3659993739031733,Electronics,662.355200085229,464.45877868552134,54.1576975927904
3,371.99899185540886,425.8243785596628,63,46,478,1.0225332716412985,Furniture,413.88899926801207,242.4096877801138,37.08475104211076
16,315.09884051190267,54.062567677088374,161,124,14,0.8061440483635507,Electronics,96.33232459825399,746.2329518357484,-128.96695297056044
3,174.7695405635481,108.7581603102698,87,77,515,1.0674930361781916,Office Supplies,161.89507169894185,499.61146131586645,24.43335234936415
18,459.65259592589047,378.1128300293448,138,52,190,1.0112665587638856,Office Supplies,422.20720689361843,234.0449842227274,23.791727878014434
14,70.29530474914543,126.61800469936507,125,67,167,0.8261778932861581,Electronics,131.8144367015207,386.762495989023,62.66970860268896
18,99.26041940560182,174.02413905108037,181,22,520,1.1537556795541508,Industrial,233.89603468464477,267.0828058642825,70.29351366405068
2,226.23356324316023,523.0521668708016,172,61,620,1.0821219178979158,Office Supplies,704.7958863700043,230.37238932909648,77.53058760234103
3,105.99690078358536,327.8920404793305,87,67,136,1.2441895274190673,Furniture,453.1765207343,331.40165213545714,83.6271679679512
16,480.38706390174127,424.1184010346703,197,41,153,1.2348304255358582,Electronics,616.8116588495127,180.62214309296607,45.48239484343778
9,409.09519496452253,326.78027308523315,31,114,387,0.8845226451276761,Furniture,366.2139192608599,280.25513358564154,21.803453824707752
4,166.54219322081616,324.01937546527625,84,92,208,1.4838758822886358,Industrial,577.6573112783686,375.4272935582733,79.81856492102936
1,314.8494030379604,92.54671461347743,138,108,271,0.9308520006090129,Electronics,139.62525689309976,526.8481496731127,-57.847216922445014
4,492.04873178603674,218.54991226759705,17,113,142,1.1116918173352932,Office Supplies,329.6202428649333,402.6963860919924,-4.494223187428035
1,447.8895401591763,187.62760383668842,68,37,610,1.1416822804036144,Furniture,263.7361122299461,305.7588959996266,-18.87741707440859
14,320.3593008989891,242.31782463487468,194,138,888,1.369143958049884,Office Supplies,418.9598201337454,590.920654124283,46.474220234841596
16,456.6757852288717,448.16381505328576,151,57,819,0.8694607172662527,Office Supplies,429.0926785754044,209.69445062355769,25.500232089363408
20,495.13320941601154,232.82599729801674,84,49,68,1.1000509954459723,Electronics,317.13804728082744,296.3169093543734,-9.28781631940172
8,384.50877030213087,273.10689371199976,127,106,246,1.2399515191653427,Furniture,444.0588215926913,303.8146436819987,39.38727796328468
7,79.24388426730232,245.67760219508483,47,123,260,0.950608935136839,Industrial,290.4555229146736,333.3396800562924,80.90216414875778
3,230.71110639146934,92.17102584752428,93,141,787,1.239227529136251,Office Supplies,208.0455904785317,595.7344144568328,22.373853681511438
17,427.02158087746045,267.7414399166458,152,146,78,1.4465653862847567,Electronics,532.8895374969746,522.8858476673031,43.906741344885326
1,153.75613811225855,143.7826828874801,99,120,657,1.4982626918208726,Electronics,329.70358839109474,636.077446394476,67.35573998336014
16,423.78913298778104,139.29526436538595,176,85,622,0.8227157537534731,Industrial,163.84805264648153,356.56404801943563,-81.05335296935371
12,104.15244291574817,92.48823273930451,155,40,769,0.9649117597712743,Electronics,116.44361789404275,524.2994197111734,37.388831299140165
19,71.12541071651586,225.1188419415912,6,128,604,1.0172149810541882,Office Supplies,348.82100102537487,374.32248062666093,85.72683773190039
14,222.84077517106232,427.5283518186558,124,34,524,1.0793882703114763,Electronics,513.2824129222504,157.10297865619987,69.60960697412946
6,66.52937184197613,184.603053744615,26,43,771,0.9695800103093373,Furniture,233.32123964597153,257.5486315925639,80.04015392681488
6,480.77161834249654,202.73629645218435,119,76,937,0.9424415961887188,Furniture,232.99727528579047,423.51596511188933,-44.439514336360034
13,421.79256310728465,369.55070212457395,61,127,620,1.4681876896922499,Office Supplies,669.350892587534,443.629369949812,55.889385157354155
19,410.3463592084438,143.89961035639402,76,82,329,1.4429651219393627,Furniture,266.723618388334,542.187504550805,-7.692919427818519
8,333.40006534826887,497.96375486388484,11,35,188,0.8328947507021822,Industrial,437.0160452100186,129.66270883717604,46.59691599386659
2,147.3458103664491,307.696214242035,188,113,94,1.0371691151233937,Electronics,401.2076201287248,415.2563522568214,74.29209663978419
1,283.2171650043765,271.0394848617096,123,19,616,1.0836039875748846,Office Supplies,308.837700137069,224.17011164628136,35.8070548333073
15,318.77333259365344,326.69919692424673,199,76,7,0.9673101742661604,Industrial,368.4845007708753,285.91080953713936,39.443495629058404
1,286.26417538712064,128.8473282751787,118,14,66,1.2402110278917229,Electronics,193.01548105976607,370.73051608608216,-3.8180573240840037
5,167.10501557818728,354.80393501278405,20,36,495,1.2482665226509688,Industrial,538.9831679089538,216.45075834059574,78.2973721872349
16,281.8615659416266,228.36587200017527,87,122,190,1.395352959830018,Office Supplies,469.9360761033988,528.4856917586467,58.014907517820255
19,271.033853390882,498.07910218713255,183,24,365,1.3186084878696525,Office Supplies,764.7550261117472,140.54760732608685,75.19157234726109
4,498.35109911302595,130.2713743722315,76,114,767,1.1798013288761688,Industrial,259.575341212017,463.6178833914675,-34.390950908617505
3,453.84626662079177,301.06080745204775,128,53,520,1.257510739031094,Electronics,442.2520745524079,276.823360868542,28.164862322899758
17,258.52133669702897,347.0468778313541,117,35,989,0.9917921470801128,Furniture,363.2818588134234,220.02436440412572,50.18607967956324
17,330.3218223208034,61.85871890212252,16,104,116,1.2151393329771505,Furniture,149.43362005337133,654.9358238407375,-54.73444031000422
12,386.54222184150285,228.66502800185083,130,93,266,1.1424590783249435,Industrial,352.1669506244739,403.6997977964769,23.167249280702936
14,65.68932210522121,414.98079352392057,57,149,610,0.8933411271214593,Office Supplies,460.1285077849923,385.7362768658784,90.00659061638898
6,452.71464855252793,459.29064126173154,79,141,484,0.9697809936080796,Electronics,541.902735671171,355.08191897130285,41.52082410245184
3,437.0570673880657,203.1468073827276,137,96,508,1.0041854155051102,Electronics,256.619779702676,320.5889454383596,-19.219160551892443
9,255.8444439981683,448.2896025532894,31,121,297,1.4470166969367906,Office Supplies,761.3019718003136,422.79594603827076,76.47568015945023
5,226.02639473617091,533.7167179372113,144,138,908,0.9612706475701227,Furniture,617.9961376934771,402.87645650433126,74.3981447997665
17,172.83171868534174,477.7213377179225,149,98,163,1.0024707319737678,Electronics,524.119941039054,302.0517313148956,76.9170768736837
14,264.50457274866574,104.41021402045922,138,75,375,1.0585478910626027,Industrial,159.30117036909203,459.6257501119878,-16.22839963766508
3,69.96949858995654,418.563817703198,101,140,652,1.264619917037771,Furniture,695.6876283988536,456.1370826820529,92.95967802019199
1,433.4870900061535,206.4317503824751,9,131,267,0.8827668747304984,Industrial,240.10690643022542,443.2011633251042,-26.37744058082176
20,65.94006578834528,544.1500746530987,61,93,548,1.4677616487456433,Furniture,841.4208312427141,337.2022962083441,94.51427343631727
1,198.07311441644197,290.106286495743,160,125,73,1.4058998540663352,Office Supplies,535.3737489940279,542.4170852399301,74.10198382867368
3,469.21526974354543,106.82911867126522,82,125,507,1.204051251106265,Industrial,227.792275843457,593.3217294318979,-44.188685768344094
18,380.8456945355537,411.21870175383236,73,47,72,1.2718265071974697,Industrial,568.2525222751921,206.00017537961853,53.0856484178027
10,176.62593225988707,208.12065518503798,122,119,307,0.8116623298709512,Office Supplies,204.31491348305155,425.35878845961406,39.486476794961405
3,163.69209228239828,548.5244693262391,124,55,198,1.0372613427439141,Industrial,672.5435085837908,183.38119765994605,82.96252017375572
8,52.28696291811168,539.7901412165336,63,34,129,1.3569621614630094,Furniture,764.1750656579906,177.81617974635333,95.21040718448945
14,363.07143178238755,376.34767910039324,37,30,757,0.8542380816546702,Electronics,348.5840672692764,156.12808349249536,27.09075769336758
18,71.9526117529279,110.56235672061737,66,130,823,0.9976196839475042,Electronics,186.6126601229979,559.9349046109708,73.00996181403109
15,289.67113373034294,391.8648038258897,54,131,571,1.209707779834018,Office Supplies,562.0850297451094,418.2322955649159,63.92542357813892
2,482.9548876664224,91.98039566231374,116,142,790,0.9794891193892593,Furniture,158.56651547485916,626.5841161144369,-113.2029075332091
10,99.26098702450425,59.828900346708124,23,79,614,1.4537845819011634,Industrial,154.47118341984532,661.6827459855856,55.01899488378857
2,452.5159689356303,460.5940153418505,127,122,807,0.8917410415630033,Industrial,532.3144801082697,281.2939171759006,40.49360104002547
17,496.1639008152717,150.92523858025908,198,116,831,1.358176050535445,Electronics,312.5045372876639,492.6614084067633,-11.139100118403446
8,77.68266180765578,236.40869874064418,51,121,486,1.1555640843344857,Industrial,371.66623134808856,452.33525052893344,85.36916763513261
1,447.3078211118576,536.5959819379675,171,117,852,1.3252315430739692,Electronics,735.473755628763,372.9704572671689,57.42669641412084
9,282.23555919962746,215.10445343985714,37,56,150,1.0175007298180132,Office Supplies,271.4288304182153,295.27254946218335,27.21300418406812
11,457.931173750061,194.7273395480742,145,100,668,1.1601427216184272,Industrial,304.59392278022455,400.567473543773,-5.23907328785819
16,307.09352386380834,508.6950398095015,88,27,205,1.3997847448062233,Furniture,720.5533175745551,180.32217780533247,70.16661203805734
7,347.95040454795407,100.92796488607385,186,113,985,1.1268146693861731,Industrial,186.6740105859793,459.90859928313444,-30.476268452691365
10,294.70050859882963,428.5891171078891,139,49,178,1.0518039033371887,Electronics,526.933460770165,207.89285373848645,60.850776923965476
3,439.0217961383068,543.9731111596509,83,147,196,1.1753087703769154,Office Supplies,782.1711720167496,493.5047046140656,60.709973942860444
18,380.25946352916577,500.15448544119766,18,98,734,1.302153927125457,Electronics,736.1975555590884,386.13724560164275,63.8437234054288
13,284.5671404811867,374.0922989467451,151,70,88,1.110494341848952,Industrial,476.8529603713051,255.1417597819198,58.22674600117309
7,440.6723618231961,203.60070147132964,132,14,798,1.457213882599591,Electronics,335.7619770850689,270.55399951945765,8.128175812449747
4,160.37848951490054,173.43260049504994,58,131,433,1.0064620768296395,Electronics,253.4259285893218,476.15838504809733,55.70108264558977
13,120.80329686613669,458.7238279600879,152,64,787,1.1328245243183843,Office Supplies,619.963287616016,271.0948695692629,86.36011042985007
20,122.18004739853244,489.3100665456061,33,46,747,1.329849361539009,Furniture,736.1722767046639,159.28590800608956,88.38233442288619
1,200.30399543535705,310.3446308355749,28,65,182,1.2823847633470309,Industrial,486.36309161093453,331.76811485480846,71.17116836716858
8,157.41051408545786,168.3916700971654,86,111,208,1.4045487366920093,Office Supplies,343.0938636362329,502.68127109378554,67.88419393689674
14,468.5406577293824,102.03632024764265,67,102,492,1.4977664264767763,Furniture,228.45407904820783,586.2767185889609,-43.56428293029447
16,97.6253422228628,89.02563125507474,109,82,129,1.0988008301565628,Electronics,150.15383590185988,503.94730572098473,54.488182639123984
14,364.5458321178144,408.1341109136971,61,68,664,0.8778056158483183,Furniture,402.10400722802876,198.82596107799196,36.53828912534086
12,135.14969290325266,257.1599575631011,140,11,12,0.8212911165655776,Electronics,239.3250551322745,178.0063074990805,60.47017100654632
19,446.7367097466576,502.2067365103245,66,113,633,1.3088138342978402,Electronics,785.8638269500352,338.13537495943945,60.20739394045903
15,482.59187968320833,418.53400686701565,161,60,870,1.4118095699161008,Office Supplies,658.2891568911829,281.63610239930114,48.68298949756398
2,259.4615039464926,141.5865110468663,21,39,731,0.9544988101610932,Electronics,158.73416390809078,397.2396228005571,-14.419636133092936
2,445.58216610265924,354.957596501928,70,20,105,0.9109136260329342,Office Supplies,323.17139591327316,172.81921752634943,3.4854197443992008
19,52.31532683962165,264.9302544710705,10,117,374,0.8435435640679837,Furniture,305.5410677307128,385.7353771416363,88.01446592442666
17,418.97611283364506,336.5111140381496,62,85,581,1.3758920452020444,Furniture,529.3769999473011,343.9009288005155,44.59840925980019
20,152.88132268621558,417.7249072859512,73,99,706,1.017967357924809,Electronics,516.3123484503648,290.86797288949003,79.27283238498045
10,458.9155891712155,452.12891990691435,160,132,697,1.0811878249318436,Office Supplies,537.8449567553021,367.6917983373738,40.272580715858126
6,50.50405016604927,471.08734983539574,66,134,98,1.1519251341267287,Electronics,702.2674360680525,414.1205147347949,94.96590140727974
15,300.2817807678906,173.25731165887248,173,131,593,1.3876172639466855,Office Supplies,356.37797978118203,597.292012229219,41.0184527487962
11,390.4861117032206,60.71337795826563,86,103,586,1.2555832550930395,Office Supplies,148.3568430849071,715.5881705591623,-84.24514333714772
5,166.4097488140586,418.34384125821043,173,112,885,1.2305452409004678,Office Supplies,662.2696839416384,363.9717986072246,82.41096837219771
1,136.90978906428188,98.70358175916617,181,40,851,0.9229704699691376,Furniture,120.59457668715461,395.3114658004651,20.52971619642861
8,87.8442010105931,204.03439224954866,181,61,191,1.1592329241968808,Office Supplies,278.2185896949147,338.5850558869985,77.89833498371044
12,196.89510942648184,46.92765273279531,75,98,324,1.3007667120250588,Furniture,131.80959475411092,858.997219534666,-4.564904289138412
12,301.92994053897326,389.24308861281816,135,85,978,1.481282618121344,Office Supplies,604.6990847187377,412.22441023405315,65.04857313028903
5,102.12973555111594,129.40166579296675,14,138,725,0.9409844164493466,Furniture,217.1968240197914,490.3384637881806,67.08477888273966
7,219.51291289405944,375.9176168942874,102,31,826,0.8066803471470587,Industrial,327.5728014522154,166.4875541913174,53.09163692936926
4,54.08258209372623,545.8300216697586,93,49,955,0.8527110035189289,Furniture,460.87140936185517,175.8366183499714,91.78560294767946
6,418.4057392249288,81.69879016305822,39,110,466,1.0630967256273856,Furniture,145.95224880196423,575.3475260157198,-100.67112350892981
13,107.80192314193611,83.92439603548765,6,120,893,1.3743812534221909,Electronics,260.24660916186775,664.761086265816,71.00390800772357
20,177.5043267195117,216.89194679667082,128,138,366,0.8049994572377716,Office Supplies,259.50673680489626,345.62900321373826,52.119536381410114
15,58.29247343219786,482.5251896969277,28,74,317,1.1197114150200882,Industrial,617.360524320298,280.08579108987294,93.39045342306851
3,244.50835275163053,153.84258373962257,78,88,143,1.0304614307389761,Electronics,203.90835652798023,411.06935414434906,16.06236750642664
8,428.05467623354843,226.99079906482552,170,31,383,0.8367371970698093,Office Supplies,198.22392637584306,297.6682424804234,-51.161506505200514
20,226.46804515033847,79.59523034662467,26,108,215,1.1151654006708323,Industrial,173.4552372192206,586.3309510269778,8.606027614558283
16,130.77379554072502,430.39342208573913,158,17,360,0.9783240951357033,Industrial,461.82219941966616,128.75281392505738,80.17816012449371
13,389.1644753227336,251.1947030935228,175,26,323,1.0463193840429046,Industrial,285.9696031761914,230.00945909471815,4.739829093628085
18,404.9631418418349,428.42061019572566,187,26,14,1.2939307133490052,Office Supplies,583.213103517852,190.89815411649735,51.39440496459845
10,128.18906388840506,501.3219613951315,43,99,216,1.165085688737677,Industrial,699.0984769075385,298.34087177690793,87.16456297847843
19,396.8843488434454,162.54538928615082,161,90,491,0.8872532002949693,Industrial,198.65866101806338,383.86441876726684,-39.8474361835906
17,476.28404971535207,452.7349953216754,24,87,950,1.4729901782965473,Electronics,741.7549685954351,337.35133607395386,55.05269948753286
19,124.86991411952255,74.8424144895179,45,15,546,1.2451375359968169,Furniture,106.28256043914531,732.7360981769912,17.757965631893192
5,396.942931639461,498.9179310310249,186,119,182,1.336107897963772,Office Supplies,738.2417880816432,487.3678783760308,62.36191764900556
9,368.85740207118323,373.6381165171674,152,23,269,0.8554492050058596,Furniture,338.4594057299275,189.9722064737356,23.713102050454417
12,263.10824979578985,486.4844956898675,112,81,944,0.8329408656220133,Electronics,444.80592325693914,225.7233486084308,58.594127185067855
1,76.06420725145924,45.09514177607386,151,63,466,0.8136136352576568,Furniture,70.50847376379457,652.1108043311283,24.484331834506055
1,83.6124879910343,130.38594052977624,88,36,869,0.9321558194414111,Industrial,142.82379996670304,362.79004821480083,59.02031621664666
15,433.5865966393915,241.8284906503785,115,22,611,1.0900858784029466,Industrial,272.5185290942371,286.04659350714974,-11.372470215637996
2,495.56676773779117,236.6489662042329,70,69,518,1.455078293381976,Office Supplies,391.0976578282445,422.8285234806793,11.301760449611823
16,354.2235157340395,159.4988433763729,162,15,541,1.1199417614860434,Office Supplies,195.52781750178573,351.30675739327273,-26.81390514245528
8,250.68123815464466,237.71402963293605,57,67,466,1.0031785737607706,Office Supplies,261.3246976245947,318.2101258504824,32.851020855161536
13,341.4081395308584,110.06859956012869,38,58,304,1.1933546774637644,Electronics,178.26902298506937,389.96293784377707,-34.059015789645485
1,317.4781366528454,253.44437027934316,154,35,984,0.8783542046943525,Office Supplies,233.53678451604242,211.4109909875918,4.8395326168731465
16,222.62551718252982,450.1889362254284,71,56,143,1.2266541237034883,Electronics,653.4192532213466,232.5822937383626,76.15040247750696
7,79.53176505830582,286.93038186719235,138,14,110,1.1979023680313523,Industrial,373.1840782239532,183.89687680290612,85.08182990931238
5,419.6808263333484,54.09004491733357,31,29,231,1.3543951233839968,Furniture,116.4661053936285,617.9206525010875,-152.24212438498483
3,217.32508815742608,257.82924099751995,14,143,690,1.490681328131917,Industrial,525.3737428642909,587.8149670194193,71.04393514589968
12,418.45353951069217,58.7233831258763,77,68,583,0.9756114302012774,Industrial,80.85006483263149,810.6375862378449,-262.29714628411966
16,163.628937359772,532.9529224069331,100,141,721,1.1567595155626325,Industrial,784.4803228353646,371.8894913042921,85.39921871617443
19,50.46326593053503,109.36424950854882,52,26,731,1.4362057844233025,Office Supplies,193.86371463838248,386.986486029775,81.7788046529153
5,121.52222747454043,402.3826047969625,74,23,591,1.3496329190959888,Office Supplies,608.7494543295869,161.22010325642,86.02617897606814
14,260.842737545863,536.2520430605034,191,22,499,1.1411844121705652,Office Supplies,623.4083714796873,126.94281217986476,70.71102592852276
5,474.93663573102344,462.1497210916188,104,144,594,1.4617601547303445,Furniture,815.6362853998893,540.8652693563203,59.23971861444095
15,95.98712886217353,398.15426443873287,63,137,553,0.8400656854617666,Office Supplies,415.2464982649398,331.1945135701184,83.81901100087023
17,434.3943985077047,468.9277592978873,6,53,272,1.4516990337988087,Electronics,792.1067511487396,291.68432150762015,61.61172991968419
14,287.16084329533794,540.808340096617,161,128,702,0.8353551746679646,Industrial,482.9944419507098,322.3922334582958,58.38200756619678
20,421.66434460995345,358.7789711130324,69,28,172,1.183113320880279,Furniture,530.1608994364125,210.0916351678352,44.32538470099501
5,184.2684939454967,327.3883274488099,87,72,972,1.4233086636007601,Furniture,566.510008359805,284.168311275458,77.2311267482632
12,427.9762241026123,362.2602457839571,158,90,6,0.983904660492912,Furniture,428.59965411920894,196.93836189443897,30.101820196872183
16,397.770251007562,314.00132281458525,14,109,154,1.130573949261611,Furniture,480.1156689142152,373.0547560603828,42.005813654241805
16,153.52415736414525,365.719998484408,57,131,521,1.0270302153958766,Furniture,480.2456959627331,380.64269597549105,77.6225146714816
7,109.10080688422013,272.1703150261424,83,53,545,1.466500741953446,Electronics,445.8647263170756,315.976906331385,82.87135978443754
4,440.6244451395318,155.31380735607007,63,113,547,1.3765519163271636,Industrial,325.79379031378744,527.3660163966647,5.327504462070366
1,483.45649404805937,105.7248493883962,154,70,920,1.2963010579284657,Furniture,199.09470713383465,450.03938604321684,-69.97917760121595
5,64.0860411863823,79.5121724437915,183,134,517,1.211338890630576,Industrial,177.74642794186443,702.8612076456519,74.7616706845214
10,379.0715301381585,177.97447079536605,52,80,919,1.3744142525269036,Office Supplies,329.62979948136984,459.9221343029473,19.500581708873057
5,459.28602992651827,68.29239998954559,153,116,913,1.074586929066483,Furniture,139.09271056754568,559.3339246639935,-131.14095601180838
4,435.8120414416244,331.42124385928975,127,59,214,1.1132862985742433,Furniture,426.4092154513743,252.64770646907039,28.45641746128593
2,484.0342125215938,188.33336574687775,26,74,133,1.311001204756603,Industrial,327.3719133318166,382.75234026153737,-3.498172863012695
20,392.0423352971437,461.39007808395127,104,108,284,1.0504283343056,Furniture,606.4734966084518,292.4643491135508,54.74993775611329
10,249.0344430714096,82.49164085913515,102,41,125,0.8447306594338617,Furniture,89.16456637197413,479.91607845987465,-95.50828007478496
19,190.3783957228087,159.3075046424504,162,67,920,0.85203422622025,Furniture,175.25807397334245,357.6992086054703,23.96077739263739
1,194.33423319715735,413.77430428052367,29,137,438,0.8807539609139927,Electronics,494.32002216244825,339.0313903909054,72.4805880524691
5,375.9902026763526,347.3981896736632,32,121,848,1.4087769263405638,Electronics,602.5616655949689,429.88745951215196,56.32096150465029
13,385.6266554139339,77.5680919808296,197,77,685,1.130558498029343,Furniture,138.09830542971557,519.7964130454944,-95.46848018865637
4,140.16161459692069,488.0059258669112,117,49,151,1.2990176585413156,Electronics,770.1361598926331,220.32967187658443,87.26028781306377
16,440.65526607073895,488.0171902272207,49,141,330,1.0750365349234254,Office Supplies,651.159988330358,356.11193357692156,52.6293550314052
16,371.71581809101144,211.8560419572658,72,99,537,0.9810976631909442,Furniture,249.66928270654822,378.654989679752,-4.218296236921714
2,303.2376288545222,216.90495089153018,11,37,382,1.0430345172935485,Office Supplies,264.8416178047057,262.14829754674486,19.85159207315718
17,262.18960704613073,544.4593209668378,53,105,114,1.3559276417220285,Industrial,880.8202743508928,406.7734788738528,79.16343092039483
20,294.45476260548116,361.21896665453477,141,40,893,1.2376512875220067,Office Supplies,506.41376655600055,205.25099318914877,59.29843392181091
12,121.66058222566902,313.3148428868698,168,12,481,1.4563478459705315,Industrial,493.5618097109387,213.9754330320877,82.74534093149451
18,141.66556217432338,468.26685269372183,87,145,283,1.2757933450037837,Furniture,800.8071345896626,483.4630496313356,87.61675698945422
3,91.02402068278626,189.0716208704448,133,33,898,1.1991271422282859,Industrial,251.62935865780753,375.21293045354787,74.67830668972164
1,119.14611717250071,261.7372096651602,142,24,74,1.227137206290084,Industrial,352.38483876958617,248.50899809641464,76.33204586441225
1,254.1621355723772,180.22722112160875,168,54,165,1.4596600076278903,Office Supplies,286.2206411511718,403.51088153117433,37.840438696139906
19,288.65947717771525,443.52622752730935,77,17,188,1.3517406509066943,Office Supplies,681.9127005890474,131.76457314928774,70.36840143175857
11,58.03785161524372,334.5414195457851,50,80,77,0.8168288661565065,Office Supplies,309.97057211287097,253.12388461948134,86.89343447871654
5,408.55902253881237,377.7066604207356,110,117,946,1.173897787294988,Furniture,564.7164464770332,434.9417778198616,49.35665189825495
12,182.37558800456506,172.4151611689003,164,124,601,1.2818368880825954,Furniture,327.9994454254266,510.83715540078555,61.07831480092525
3,460.32621573195996,156.21377719554414,36,112,687,1.3240889349074085,Office Supplies,333.7703997608597,527.6613319418957,3.4580803920172056
1,485.38006862619994,291.629187636384,10,134,20,0.9491994835197557,Furniture,385.3519726916374,385.3596375833676,11.829685037002728
1,133.45649360449445,417.47070329187756,180,66,565,1.4070241481159464,Furniture,652.9205482196342,300.80263256755643,85.69205000855311
8,257.9437808445473,310.2460775476809,170,39,183,1.4690902030226147,Industrial,520.4874823337573,263.08409514007394,65.30932006633728
10,50.55432582489165,61.48606716056264,149,123,870,0.9657007140914089,Industrial,118.36218097896307,677.4800458438128,70.10191280294691
11,319.2472693050921,483.6185106917458,78,126,221,1.417830820262072,Office Supplies,825.9052805060779,407.05291133453704,72.94204386529287
12,323.287901718202,77.66688122514145,118,69,826,0.8678851337612667,Furniture,101.16275315882754,533.6383984978235,-123.70044718676594
13,161.39298002151884,527.6913642789799,31,107,327,0.8389947852806716,Industrial,513.3541100393071,269.34302521996284,77.9927570841085
12,301.28570266243906,57.696688930022724,58,135,178,0.8904566600719246,Electronics,111.860680348293,648.8814393406816,-88.53809149653154
14,151.49306409968096,395.6974803460079,182,103,787,0.8404187556269253,Furniture,399.2938038861807,265.52611052056403,73.44182558364842
2,122.37146108518553,86.51456717444974,167,143,111,1.3915085660090432,Electronics,236.94265928384496,720.4222253426927,63.84778367114821
19,343.1837600610191,504.89167261474546,89,131,735,0.8413351011207904,Office Supplies,461.4684167678494,287.56040710281934,47.942562629683714
18,196.6664587784337,279.5387842938991,131,117,725,0.9901649339545588,Furniture,338.01270716352155,331.9171099808255,59.27179119975978
3,315.6187724985301,114.44950628259276,157,13,58,0.8726294404750995,Office Supplies,112.587447979862,422.32341417104817,-96.23247947541041
17,244.96103703724503,217.11192839387255,160,102,326,1.0067954254196354,Office Supplies,249.0102714475028,358.7016702050739,31.13829203538618
8,492.9581333313068,128.23646105011483,115,15,904,0.8633916273206443,Office Supplies,135.04094497612843,355.2599789827913,-155.53041960193175
10,117.3112892004046,131.14386533633046,19,41,620,1.26760227552011,Office Supplies,206.27461298386197,330.8269292781036,60.19001017507289
2,259.06936848611457,523.7947016865783,136,115,896,0.8933287714398026,Office Supplies,518.4812024735322,270.472557131084,65.02311808506927
19,356.20548186169634,269.84928670381805,97,24,668,1.3962921480872215,Furniture,410.957249118206,229.14446040979192,39.32608858020966
9,227.9952877459859,443.3451432722066,127,131,190,1.3720337355086487,Electronics,735.7467167309914,379.97915787886166,78.3082006629541
7,488.61493334181046,368.00080839472935,77,105,199,0.8095631798294266,Furniture,343.9017735957767,276.98875451258107,0.5441438225058347
4,374.8494325671208,386.5953129808881,159,15,311,1.42700844886058,Furniture,620.7643457329742,176.44355125089126,57.73040049728383
18,345.6427359040219,111.50518642837945,158,121,707,0.820261021720357,Furniture,149.63248287591344,412.5609008257796,-61.69611736875238
13,390.6766704250505,163.26314564182024,151,129,34,0.9677520494702897,Industrial,219.98841896077928,453.41530982762964,-24.312757275778075
